"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comments","trialNum","swatch","response","responseCoded","rt","country"
"199","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",7,"BI2A00028","probably yes",2,1209,"india"
"200","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",8,"BI2A00023","probably no",-2,3656,"india"
"201","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",9,"BI2A00045","definitely no",-3,1482,"india"
"202","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",10,"BI2A00004","probably yes",2,1604,"india"
"203","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",11,"BI2A00015","probably yes",2,1129,"india"
"204","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",12,"BI2A00035","definitely no",-3,2135,"india"
"205","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",13,"BI2A00040","definitely no",-3,1705,"india"
"206","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",14,"BI2A00036","definitely no",-3,890,"india"
"207","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",15,"BI2A00037","definitely no",-3,1652,"india"
"208","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",16,"BI2A00006","definitely yes",3,1908,"india"
"209","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",17,"BI2A00024","definitely yes",3,1791,"india"
"210","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",18,"BI2A00020","definitely yes",3,1512,"india"
"211","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",19,"BI2A00039","definitely no",-3,2294,"india"
"212","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",20,"BI2A00009","definitely yes",3,2054,"india"
"213","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",21,"BI2A00012","definitely yes",3,1909,"india"
"214","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",22,"BI2A00030","definitely no",-3,2980,"india"
"215","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",23,"BI2A00034","maybe yes",1,2552,"india"
"216","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",24,"BI2A00011","definitely yes",3,1910,"india"
"217","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",25,"BI2A00029","definitely no",-3,1678,"india"
"218","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",26,"BI2A00027","maybe no",-1,2270,"india"
"219","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",27,"BI2A00032","maybe yes",1,1907,"india"
"220","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",28,"BI2A00042","definitely no",-3,3711,"india"
"221","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",29,"BI2A00005","definitely yes",3,1521,"india"
"222","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",30,"BI2A00041","equally yes/no",0,2308,"india"
"223","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",31,"BI2A00019","probably yes",2,1549,"india"
"224","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",32,"BI2A00002","probably yes",2,1050,"india"
"225","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",33,"BI2A00043","definitely no",-3,2076,"india"
"226","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",34,"BI2A00014","maybe no",-1,2798,"india"
"227","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",35,"BI2A00026","probably yes",2,2068,"india"
"228","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",36,"BI2A00047","definitely no",-3,1605,"india"
"229","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",37,"BI2A00003","probably yes",2,1649,"india"
"230","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",38,"BI2A00013","probably yes",2,1200,"india"
"231","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",39,"BI2A00016","probably yes",2,1099,"india"
"232","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",40,"BI2A00025","probably no",-2,2448,"india"
"233","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",41,"BI2A00021","definitely yes",3,2546,"india"
"234","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",42,"BI2A00038","definitely no",-3,2965,"india"
"235","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",43,"BI2A00017","maybe yes",1,2142,"india"
"236","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",44,"BI2A00044","definitely no",-3,1729,"india"
"237","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",45,"BI2A00010","probably yes",2,2944,"india"
"238","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",46,"BI2A00022","probably yes",2,1102,"india"
"239","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",47,"BI2A00033","probably no",-2,2165,"india"
"240","animal","A28CZ3YYL41JAZ","grad_degree",NA,"white","male",40,"christianity_catholic","none",48,"BI2A00048","definitely no",-3,1433,"india"
"241","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",1,"BI2A00047","definitely no",-3,7671,"india"
"242","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",2,"BI2A00032","probably yes",2,3781,"india"
"243","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",3,"BI2A00027","maybe no",-1,2676,"india"
"244","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",4,"BI2A00008","definitely yes",3,1850,"india"
"245","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",5,"BI2A00036","definitely no",-3,2085,"india"
"246","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",6,"BI2A00009","definitely yes",3,1838,"india"
"247","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",7,"BI2A00028","probably yes",2,2880,"india"
"248","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",8,"BI2A00037","maybe yes",1,2688,"india"
"249","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",9,"BI2A00041","definitely no",-3,2893,"india"
"250","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",10,"BI2A00021","definitely no",-3,3862,"india"
"251","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",11,"BI2A00016","probably yes",2,2236,"india"
"252","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",12,"BI2A00015","definitely yes",3,1580,"india"
"253","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",13,"BI2A00020","maybe yes",1,4567,"india"
"254","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",14,"BI2A00011","definitely yes",3,1748,"india"
"255","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",15,"BI2A00002","probably yes",2,11643,"india"
"256","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",16,"BI2A00005","definitely yes",3,1277,"india"
"257","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",17,"BI2A00029","definitely no",-3,1644,"india"
"258","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",18,"BI2A00038","definitely no",-3,2701,"india"
"259","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",19,"BI2A00043","probably yes",2,3936,"india"
"260","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",20,"BI2A00045","definitely no",-3,1489,"india"
"261","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",21,"BI2A00039","definitely no",-3,1902,"india"
"262","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",22,"BI2A00003","probably yes",2,1660,"india"
"263","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",23,"BI2A00024","definitely yes",3,2210,"india"
"264","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",24,"BI2A00026","probably no",-2,4451,"india"
"265","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",25,"BI2A00030","definitely no",-3,3099,"india"
"266","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",26,"BI2A00010","definitely yes",3,2097,"india"
"267","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",27,"BI2A00023","maybe no",-1,4414,"india"
"268","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",28,"BI2A00018","probably yes",2,5841,"india"
"269","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",29,"BI2A00048","definitely no",-3,1554,"india"
"270","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",30,"BI2A00019","probably yes",2,4465,"india"
"271","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",31,"BI2A00022","probably yes",2,2096,"india"
"272","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",32,"BI2A00004","definitely yes",3,1310,"india"
"273","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",33,"BI2A00006","definitely yes",3,1555,"india"
"274","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",34,"BI2A00033","definitely no",-3,1490,"india"
"275","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",35,"BI2A00013","probably yes",2,2431,"india"
"276","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",36,"BI2A00007","definitely yes",3,2175,"india"
"277","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",37,"BI2A00040","definitely no",-3,1525,"india"
"278","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",38,"BI2A00046","definitely no",-3,1478,"india"
"279","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",39,"BI2A00017","probably no",-2,6664,"india"
"280","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",40,"BI2A00034","probably no",-2,2778,"india"
"281","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",41,"BI2A00031","definitely no",-3,1310,"india"
"282","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",42,"BI2A00044","definitely no",-3,1865,"india"
"283","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",43,"BI2A00012","probably yes",2,6340,"india"
"284","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",44,"BI2A00035","definitely no",-3,1607,"india"
"285","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",45,"BI2A00042","probably no",-2,3589,"india"
"286","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",46,"BI2A00025","probably no",-2,1865,"india"
"287","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",47,"BI2A00001","definitely yes",3,2905,"india"
"288","animal","AZIY6IFOS4CVC","college_bachDegree",NA,"white","male",26,"christianity_catholic","No comments. ",48,"BI2A00014","probably yes",2,2108,"india"
"289","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",1,"BI2A00044","definitely no",-3,1971,"india"
"290","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",2,"BI2A00020","probably yes",2,5446,"india"
"291","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",3,"BI2A00048","definitely no",-3,2162,"india"
"292","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",4,"BI2A00029","probably no",-2,2636,"india"
"293","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",5,"BI2A00010","probably yes",2,1973,"india"
"294","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",6,"BI2A00031","definitely no",-3,1148,"india"
"295","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",7,"BI2A00041","definitely no",-3,1456,"india"
"296","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",8,"BI2A00004","definitely yes",3,1363,"india"
"297","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",9,"BI2A00014","probably yes",2,1596,"india"
"298","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",10,"BI2A00023","maybe yes",1,2016,"india"
"299","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",11,"BI2A00035","definitely no",-3,1226,"india"
"300","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",12,"BI2A00012","maybe yes",1,1863,"india"
"301","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",13,"BI2A00022","probably yes",2,1448,"india"
"302","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",14,"BI2A00001","probably yes",2,1153,"india"
"303","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",15,"BI2A00024","maybe no",-1,3676,"india"
"304","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",16,"BI2A00006","definitely yes",3,1328,"india"
"305","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",17,"BI2A00033","definitely no",-3,1459,"india"
"306","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",18,"BI2A00043","probably yes",2,1352,"india"
"307","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",19,"BI2A00015","probably yes",2,923,"india"
"308","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",20,"BI2A00013","definitely yes",3,1235,"india"
"309","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",21,"BI2A00003","definitely yes",3,867,"india"
"310","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",22,"BI2A00016","probably yes",2,1728,"india"
"311","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",23,"BI2A00034","maybe no",-1,2362,"india"
"312","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",24,"BI2A00002","probably yes",2,1109,"india"
"313","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",25,"BI2A00025","maybe yes",1,2891,"india"
"314","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",26,"BI2A00027","probably no",-2,1540,"india"
"315","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",27,"BI2A00042","definitely no",-3,1101,"india"
"316","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",28,"BI2A00019","probably yes",2,1238,"india"
"317","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",29,"BI2A00046","definitely no",-3,1052,"india"
"318","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",30,"BI2A00018","maybe yes",1,1975,"india"
"319","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",31,"BI2A00037","equally yes/no",0,2315,"india"
"320","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",32,"BI2A00011","definitely yes",3,2001,"india"
"321","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",33,"BI2A00021","probably no",-2,2020,"india"
"322","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",34,"BI2A00039","definitely no",-3,918,"india"
"323","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",35,"BI2A00036","definitely no",-3,1232,"india"
"324","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",36,"BI2A00032","equally yes/no",0,2268,"india"
"325","animal","A7N6S6UMIBGHH","college_bachDegree",NA,"asian_eastAsian","female",28,"none","",37,"BI2A00045","definitely no",-3,964,"india"
